source_id,reference_text,model_name,candidate_text,prompt_type,rouge1_f1,rouge2_f1,rougeL_f1,meteor,reference_tokens,candidate_tokens
2-s2.0-105028923076,"High-dimensional feature spaces in malware classification pose significant challenges for machine learning performance. To address these challenges, this paper presents a comparative evaluation of four dimensionality-reduction techniques–Principal Component Analysis (PCA), Linear Discriminant Analysis (LDA), Uniform Manifold Approximation and Projection (UMAP), and Autoencoder-based reduction–applied to opcode-frequency representations of malware. Using a corpus comprising 82,569 samples and 1796 opcodes, we analyze the effect of each reduction method across multiple target dimensions and two classifier architectures: Extreme Gradient Boosting (XGBoost) and a three-layer Multilayer Perceptron (MLP). Results show that LDA achieves strong separability at lower dimensions, while PCA performs best at higher dimensions where variance preservation is critical. Autoencoder-based reduction provides consistently high accuracy with compact representations, whereas UMAP exhibits limited benefits for tabular opcode data. The findings highlight trade-offs between linear and non-linear reduction strategies and provide guidance for selecting efficient feature compression methods in large-scale malware analysis. © The Author(s), under exclusive licence to Springer-Verlag France SAS, part of Springer Nature 2026.",mistral-7b-instruct-v0.3,"In the realm of malware classification, high-dimensional feature spaces pose substantial challenges to machine learning efficacy. This study offers a comparative assessment of four dimensionality-reduction techniques: Principal Component Analysis (PCA), Linear Discriminant Analysis (LDA), Uniform Manifold Approximation and Projection (UMAP), and Autoencoder-based reduction. These techniques were applied to opcode-frequency representations of malware, utilizing a comprehensive corpus containing 82,569 samples and 1796 unique opcodes. The investigation explores the impact of each reduction method across varying target dimensions and two classifier architectures: Extreme Gradient Boosting (XGBoost) and a three-layer Multilayer Perceptron (MLP). The results indicate that LDA demonstrates robust separability at lower dimensions, while PCA performs optimally in higher dimensions where variance preservation is crucial. Autoencoder-based reduction consistently delivers high accuracy with compact representations, whereas UMAP shows limited advantages for tabular opcode data. This research underscores the trade-offs between linear and non-linear reduction strategies, offering valuable insights for the selection of efficient feature compression methods in large-scale malware analysis. © The Author(s), under exclusive licence to Springer-Verlag France SAS, part of Springer Nature 2026.",factual,0.8123249299719888,0.6366197183098591,0.784313725490196,0.8196739567165611,174,183
2-s2.0-105028922522,"Background: Given the importance of distinguishing identical and non-identical twins and the high cost of genetic testing, the ability to estimate zygosity using self-reported methods could be invaluable in reducing the costs of twin research. This study develops a machine learning framework to predict zygosity using physical similarity features, offering a scalable alternative. Methods: Our data were retrieved from the Iranian School-aged Twin Registry from 2018 to 2021. After preprocessing and cleaning the raw data, class imbalance (60:40 ratio) was addressed using the Synthetic Minority Over-sampling Technique (SMOTE) to enhance the prediction of twin zygosity based on physical similarity. Through this study, eight machine learning (ML) algorithms—including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier)—were developed and trained on an 80:20 train-test split to predict zygosity. Model hyperparameters were optimized by GridSearchCV, and performance was evaluated using multiple metrics. Finally, the most influential factors were determined by the SHAP (Shapley Additive Explanations) algorithm. Results: Using data from 5,077 Iranian twin pairs, machine learning models to predict zygosity (monozygotic vs. dizygotic) based on 11 physical similarity traits were developed. To address class imbalance, the SMOTE oversampling technique was employed. Among eight algorithms evaluated, XGBoost demonstrated superior performance after optimization, achieving 85.57% accuracy and an F1-score of 86.72%. While XGBoost, Logistic Regression, and Gradient Boosting performed comparably without statistically significant differences, XGBoost was selected for its marginal lead and further analyzed using SHAP to interpret the feature importance of physical traits in zygosity prediction. Conclusion: This study establishes XGBoost with SMOTE oversampling as an optimal framework for twin zygosity prediction through physical similarity questionnaires. In future studies, with sufficient funding for genetic tests to determine zygosity, external validation of the obtained model and comparison of its results with the results of genetic tests will be performed. © The Author(s) 2025.",llama-3.1-8b-instruct,"This study addresses the pressing need for cost-effective methods to determine zygosity in twin research, particularly in cases where genetic testing is not feasible. By leveraging machine learning techniques, we aim to develop a scalable framework for predicting zygosity based on physical similarity features, thereby reducing the reliance on expensive genetic testing. Our dataset consists of 5,077 Iranian twin pairs, collected from the Iranian School-aged Twin Registry between 2018 and 2021. To mitigate the class imbalance issue, we employed the Synthetic Minority Over-sampling Technique (SMOTE) to enhance the representation of minority classes. We trained and evaluated eight machine learning algorithms, including K-nearest neighbors, support vector machine, logistic regression, random forest, decision tree, and boosting techniques such as Gradient Boosting Classifier, XGBoost, and AdaBoost Classifier, on an 80:20 train-test split. Model hyperparameters were optimized using GridSearchCV, and performance was assessed using multiple metrics. The results indicate that XGBoost achieved the highest accuracy of 85.57% and F1-score of 86.72% after optimization, outperforming other algorithms. Notably, XGBoost demonstrated comparable performance to Logistic Regression and Gradient Boosting, but its marginal lead and interpretability made it a preferred choice. The SHAP algorithm was used to identify the most influential physical traits contributing to zygosity prediction. Our study establishes XGBoost with SMOTE oversampling as a reliable framework for twin zygosity prediction, paving the way for future external validation and comparison with genetic testing results.",factual,0.6349206349206349,0.3398230088495575,0.455026455026455,0.48541341044076275,329,238
2-s2.0-105028922522,"Background: Given the importance of distinguishing identical and non-identical twins and the high cost of genetic testing, the ability to estimate zygosity using self-reported methods could be invaluable in reducing the costs of twin research. This study develops a machine learning framework to predict zygosity using physical similarity features, offering a scalable alternative. Methods: Our data were retrieved from the Iranian School-aged Twin Registry from 2018 to 2021. After preprocessing and cleaning the raw data, class imbalance (60:40 ratio) was addressed using the Synthetic Minority Over-sampling Technique (SMOTE) to enhance the prediction of twin zygosity based on physical similarity. Through this study, eight machine learning (ML) algorithms—including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier)—were developed and trained on an 80:20 train-test split to predict zygosity. Model hyperparameters were optimized by GridSearchCV, and performance was evaluated using multiple metrics. Finally, the most influential factors were determined by the SHAP (Shapley Additive Explanations) algorithm. Results: Using data from 5,077 Iranian twin pairs, machine learning models to predict zygosity (monozygotic vs. dizygotic) based on 11 physical similarity traits were developed. To address class imbalance, the SMOTE oversampling technique was employed. Among eight algorithms evaluated, XGBoost demonstrated superior performance after optimization, achieving 85.57% accuracy and an F1-score of 86.72%. While XGBoost, Logistic Regression, and Gradient Boosting performed comparably without statistically significant differences, XGBoost was selected for its marginal lead and further analyzed using SHAP to interpret the feature importance of physical traits in zygosity prediction. Conclusion: This study establishes XGBoost with SMOTE oversampling as an optimal framework for twin zygosity prediction through physical similarity questionnaires. In future studies, with sufficient funding for genetic tests to determine zygosity, external validation of the obtained model and comparison of its results with the results of genetic tests will be performed. © The Author(s) 2025.",gemma-2-9b-it,"Accurate determination of twin zygosity is crucial in twin research, but traditional genetic testing can be costly. This study explores the potential of machine learning to predict zygosity based on physical similarity features, offering a more accessible alternative.  A dataset of 5,077 Iranian twin pairs was collected and preprocessed to address class imbalance through the Synthetic Minority Over-sampling Technique (SMOTE). Eight machine learning algorithms, including K-nearest neighbors, support vector machine, logistic regression, random forest, decision tree, and boosting techniques, were trained and evaluated on the dataset.  Performance was assessed using various metrics, and hyperparameter optimization was conducted using GridSearchCV.  The XGBoost algorithm demonstrated the highest predictive accuracy, achieving 85.57% accuracy and an F1-score of 86.72%.  Further analysis using the SHAP algorithm revealed the relative importance of different physical traits in zygosity prediction. This research highlights the potential of XGBoost, combined with SMOTE oversampling, as a robust framework for predicting twin zygosity based on physical characteristics. Future work will focus on validating the model against genetic testing data to establish its reliability and clinical applicability.",factual,0.5265225933202358,0.25641025641025644,0.3850687622789784,0.34570470786809226,329,180
2-s2.0-105028922522,"Background: Given the importance of distinguishing identical and non-identical twins and the high cost of genetic testing, the ability to estimate zygosity using self-reported methods could be invaluable in reducing the costs of twin research. This study develops a machine learning framework to predict zygosity using physical similarity features, offering a scalable alternative. Methods: Our data were retrieved from the Iranian School-aged Twin Registry from 2018 to 2021. After preprocessing and cleaning the raw data, class imbalance (60:40 ratio) was addressed using the Synthetic Minority Over-sampling Technique (SMOTE) to enhance the prediction of twin zygosity based on physical similarity. Through this study, eight machine learning (ML) algorithms—including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier)—were developed and trained on an 80:20 train-test split to predict zygosity. Model hyperparameters were optimized by GridSearchCV, and performance was evaluated using multiple metrics. Finally, the most influential factors were determined by the SHAP (Shapley Additive Explanations) algorithm. Results: Using data from 5,077 Iranian twin pairs, machine learning models to predict zygosity (monozygotic vs. dizygotic) based on 11 physical similarity traits were developed. To address class imbalance, the SMOTE oversampling technique was employed. Among eight algorithms evaluated, XGBoost demonstrated superior performance after optimization, achieving 85.57% accuracy and an F1-score of 86.72%. While XGBoost, Logistic Regression, and Gradient Boosting performed comparably without statistically significant differences, XGBoost was selected for its marginal lead and further analyzed using SHAP to interpret the feature importance of physical traits in zygosity prediction. Conclusion: This study establishes XGBoost with SMOTE oversampling as an optimal framework for twin zygosity prediction through physical similarity questionnaires. In future studies, with sufficient funding for genetic tests to determine zygosity, external validation of the obtained model and comparison of its results with the results of genetic tests will be performed. © The Author(s) 2025.",qwen-2.5-7b-instruct,"Background: Distinguishing monozygotic (MZ) from dizygotic (DZ) twins is crucial for twin research but can be costly due to genetic testing. This study aims to develop a machine learning approach to predict zygosity using physical similarity features, offering a more affordable alternative. Methods: Data were sourced from the Iranian School-aged Twin Registry spanning from 2018 to 2021. Preprocessing and cleaning of raw data were conducted, followed by addressing class imbalance (60:40 ratio) using the Synthetic Minority Over-sampling Technique (SMOTE). Eight machine learning algorithms—K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier)—were trained on an 80:20 train-test split to predict zygosity. Hyperparameters were optimized using GridSearchCV, and model performance was assessed using various metrics. SHAP (Shapley Additive Explanations) was utilized to identify the most influential physical similarity traits. Results: Utilizing data from 5,077 Iranian twin pairs, machine learning models were developed to predict zygosity based on 11 physical similarity traits. XGBoost, after optimization, showed superior performance with 85.57% accuracy and an F1-score of 86.72%, outperforming other algorithms like Logistic Regression and Gradient Boosting. SHAP analysis revealed the key physical traits contributing to zygosity prediction. Conclusion: This study confirms the effectiveness of XGBoost combined with SMOTE oversampling for predicting twin zygosity using physical similarity features. Future work will involve validating the model with genetic test results and exploring its broader applicability.",factual,0.7013888888888888,0.4564459930313589,0.5833333333333333,0.5745610104114285,329,247
2-s2.0-105028922522,"Background: Given the importance of distinguishing identical and non-identical twins and the high cost of genetic testing, the ability to estimate zygosity using self-reported methods could be invaluable in reducing the costs of twin research. This study develops a machine learning framework to predict zygosity using physical similarity features, offering a scalable alternative. Methods: Our data were retrieved from the Iranian School-aged Twin Registry from 2018 to 2021. After preprocessing and cleaning the raw data, class imbalance (60:40 ratio) was addressed using the Synthetic Minority Over-sampling Technique (SMOTE) to enhance the prediction of twin zygosity based on physical similarity. Through this study, eight machine learning (ML) algorithms—including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier)—were developed and trained on an 80:20 train-test split to predict zygosity. Model hyperparameters were optimized by GridSearchCV, and performance was evaluated using multiple metrics. Finally, the most influential factors were determined by the SHAP (Shapley Additive Explanations) algorithm. Results: Using data from 5,077 Iranian twin pairs, machine learning models to predict zygosity (monozygotic vs. dizygotic) based on 11 physical similarity traits were developed. To address class imbalance, the SMOTE oversampling technique was employed. Among eight algorithms evaluated, XGBoost demonstrated superior performance after optimization, achieving 85.57% accuracy and an F1-score of 86.72%. While XGBoost, Logistic Regression, and Gradient Boosting performed comparably without statistically significant differences, XGBoost was selected for its marginal lead and further analyzed using SHAP to interpret the feature importance of physical traits in zygosity prediction. Conclusion: This study establishes XGBoost with SMOTE oversampling as an optimal framework for twin zygosity prediction through physical similarity questionnaires. In future studies, with sufficient funding for genetic tests to determine zygosity, external validation of the obtained model and comparison of its results with the results of genetic tests will be performed. © The Author(s) 2025.",mistral-7b-instruct-v0.3,"In the context of the economic implications of genetic testing for identifying identical and non-identical twins, this study proposes a machine learning framework for predicting zygosity based on physical similarity features. The research utilizes data from the Iranian School-aged Twin Registry, collected from 2018 to 2021. To mitigate class imbalance, the Synthetic Minority Over-sampling Technique (SMOTE) was employed. Eight machine learning algorithms, including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), random forest (RF), decision tree (DT), and boosting techniques (Gradient Boosting Classifier, XGBoost, AdaBoost Classifier), were developed and optimized using GridSearchCV. The models were trained on an 80:20 train-test split, and their performance was evaluated using multiple metrics. XGBoost demonstrated the highest accuracy (85.57%) and F1-score (86.72%) among the evaluated algorithms. While XGBoost, Logistic Regression, and Gradient Boosting showed comparable results without statistically significant differences, XGBoost was selected due to its marginal lead. The SHAP algorithm was further utilized to analyze the feature importance of physical traits in zygosity prediction. This study establishes XGBoost with SMOTE oversampling as an effective approach for predicting twin zygosity through physical similarity questionnaires. Future research will aim to validate this model with genetic tests and compare its results for further confirmation.",factual,0.6802973977695167,0.45149253731343286,0.5464684014869889,0.5493715013348232,329,209
2-s2.0-105028918560,"Epileptic seizure recognition from electroencephalogram (EEG) data plays a critical role in supporting early diagnosis and clinical decision making. However, centralized machine learning approaches raise privacy concerns when sensitive patient data is shared across institutions. This study proposes a privacy preserving epileptic seizure recognition framework using federated and explainable machine learning. Experiments were conducted using a publicly available EEG derived dataset comprising five original classes, which were reformulated into a binary classification task distinguishing seizure and non-seizure events. Data were partitioned at the patient level to prevent information leakage, with separate training and testing sets. A simulated federated learning environment was implemented with five clients, incorporating both independent and non-independent data distributions and executed over fifty communication rounds using the Federated Averaging strategy. Multiple machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the ROC curve, confusion matrices, and learning curves. Explainability was achieved through SHAP and LIME to provide insight into model decision behavior. The results demonstrate that federated learning can achieve competitive performance while preserving data privacy, and that explainable methods offer transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation using an EEG derived dataset, highlighting methodological feasibility rather than clinical deployment. © The Author(s) 2026.",llama-3.1-8b-instruct,"Epileptic seizure recognition from electroencephalogram (EEG) data is a crucial aspect of early diagnosis and clinical decision-making in neurology. However, the sharing of sensitive patient data across institutions raises significant privacy concerns, particularly in centralized machine learning approaches. To address these concerns, this study presents a novel framework for privacy-preserving epileptic seizure recognition using federated and explainable machine learning techniques. A publicly available EEG-derived dataset was utilized, comprising five original classes that were reformulated into a binary classification task distinguishing seizure and non-seizure events. To prevent information leakage, the dataset was partitioned at the patient level, with separate training and testing sets created. A simulated federated learning environment was established, comprising five clients with both independent and non-independent data distributions, and executed over fifty communication rounds using the Federated Averaging strategy. A range of machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the ROC curve, confusion matrices, and learning curves. To provide insight into model decision-making, SHAP and LIME were employed as explainability methods. The results demonstrate that federated learning can achieve competitive performance while preserving data privacy, and that explainable methods offer valuable transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation, highlighting the methodological feasibility of this approach rather than its clinical deployment.",factual,0.8596112311015118,0.6984815618221258,0.7645788336933045,0.8587846730182448,226,237
2-s2.0-105028918560,"Epileptic seizure recognition from electroencephalogram (EEG) data plays a critical role in supporting early diagnosis and clinical decision making. However, centralized machine learning approaches raise privacy concerns when sensitive patient data is shared across institutions. This study proposes a privacy preserving epileptic seizure recognition framework using federated and explainable machine learning. Experiments were conducted using a publicly available EEG derived dataset comprising five original classes, which were reformulated into a binary classification task distinguishing seizure and non-seizure events. Data were partitioned at the patient level to prevent information leakage, with separate training and testing sets. A simulated federated learning environment was implemented with five clients, incorporating both independent and non-independent data distributions and executed over fifty communication rounds using the Federated Averaging strategy. Multiple machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the ROC curve, confusion matrices, and learning curves. Explainability was achieved through SHAP and LIME to provide insight into model decision behavior. The results demonstrate that federated learning can achieve competitive performance while preserving data privacy, and that explainable methods offer transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation using an EEG derived dataset, highlighting methodological feasibility rather than clinical deployment. © The Author(s) 2026.",gemma-2-9b-it,"Recognizing epileptic seizures from electroencephalogram (EEG) data is crucial for timely diagnosis and clinical guidance. However, traditional centralized machine learning approaches for this task raise privacy concerns due to the sensitive nature of patient data. This study investigates a privacy-preserving framework for epileptic seizure recognition using federated and explainable machine learning techniques.  

A publicly available EEG dataset, originally containing five seizure classes, was transformed into a binary classification problem distinguishing seizure and non-seizure events.  Data was partitioned at the patient level to prevent information leakage, with separate training and testing sets. A simulated federated learning environment with five clients was established, incorporating both independent and non-independent data distributions.  The Federated Averaging strategy was employed over fifty communication rounds.  

Several machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the receiver operating characteristic curve, confusion matrices, and learning curves.  Explainability was achieved through SHAP and LIME techniques to provide insights into the decision-making process of the models. 

The results demonstrate that federated learning can achieve competitive performance in epileptic seizure recognition while effectively preserving patient data privacy.  Furthermore, the integration of explainable machine learning methods offers valuable transparency into the classification decisions made by the models. This study serves as a proof-of-concept evaluation using an EEG dataset, highlighting the methodological feasibility of this approach for future clinical applications.",factual,0.7803837953091685,0.5867237687366168,0.7206823027718551,0.7760267456118267,226,243
2-s2.0-105028918560,"Epileptic seizure recognition from electroencephalogram (EEG) data plays a critical role in supporting early diagnosis and clinical decision making. However, centralized machine learning approaches raise privacy concerns when sensitive patient data is shared across institutions. This study proposes a privacy preserving epileptic seizure recognition framework using federated and explainable machine learning. Experiments were conducted using a publicly available EEG derived dataset comprising five original classes, which were reformulated into a binary classification task distinguishing seizure and non-seizure events. Data were partitioned at the patient level to prevent information leakage, with separate training and testing sets. A simulated federated learning environment was implemented with five clients, incorporating both independent and non-independent data distributions and executed over fifty communication rounds using the Federated Averaging strategy. Multiple machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the ROC curve, confusion matrices, and learning curves. Explainability was achieved through SHAP and LIME to provide insight into model decision behavior. The results demonstrate that federated learning can achieve competitive performance while preserving data privacy, and that explainable methods offer transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation using an EEG derived dataset, highlighting methodological feasibility rather than clinical deployment. © The Author(s) 2026.",qwen-2.5-7b-instruct,"The recognition of epileptic seizures from electroencephalogram (EEG) data is crucial for early diagnosis and clinical decision-making. However, traditional centralized machine learning approaches pose significant privacy risks due to the sharing of sensitive patient information across institutions. This study introduces a privacy-preserving framework leveraging federated and explainable machine learning techniques for epileptic seizure recognition. Utilizing a publicly accessible EEG-derived dataset with five original classes redefined into a binary classification problem, we partitioned the data at the patient level to ensure no information leakage. Five clients participated in a simulated federated learning environment, with data distributed according to both independent and non-independent scenarios, and the Federated Averaging strategy was employed over fifty communication rounds. We evaluated multiple machine learning models—Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors—with standardized hyperparameters. Performance metrics included accuracy, area under the ROC curve, confusion matrices, and learning curves. Additionally, explainability was enhanced through SHAP and LIME to elucidate model decision-making processes. Results indicate that federated learning can maintain competitive performance while safeguarding patient data privacy, and that explainable methods provide transparent insights into seizure classification. This study provides a proof-of-concept evaluation using an EEG-derived dataset, emphasizing the methodological feasibility rather than clinical application.",factual,0.7293577981651376,0.5023041474654377,0.6330275229357798,0.6832174275580972,226,210
2-s2.0-105028918560,"Epileptic seizure recognition from electroencephalogram (EEG) data plays a critical role in supporting early diagnosis and clinical decision making. However, centralized machine learning approaches raise privacy concerns when sensitive patient data is shared across institutions. This study proposes a privacy preserving epileptic seizure recognition framework using federated and explainable machine learning. Experiments were conducted using a publicly available EEG derived dataset comprising five original classes, which were reformulated into a binary classification task distinguishing seizure and non-seizure events. Data were partitioned at the patient level to prevent information leakage, with separate training and testing sets. A simulated federated learning environment was implemented with five clients, incorporating both independent and non-independent data distributions and executed over fifty communication rounds using the Federated Averaging strategy. Multiple machine learning models, including Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were evaluated using standardized hyperparameter configurations. Model performance was assessed using accuracy, area under the ROC curve, confusion matrices, and learning curves. Explainability was achieved through SHAP and LIME to provide insight into model decision behavior. The results demonstrate that federated learning can achieve competitive performance while preserving data privacy, and that explainable methods offer transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation using an EEG derived dataset, highlighting methodological feasibility rather than clinical deployment. © The Author(s) 2026.",mistral-7b-instruct-v0.3,"The accurate identification of epileptic seizures from electroencephalogram (EEG) data is crucial for early diagnosis and informed clinical decision-making. However, centralized machine learning methods pose privacy concerns due to the sharing of sensitive patient data across institutions. This study introduces a privacy-preserving framework for epileptic seizure recognition, employing federated and explainable machine learning techniques. The study utilizes a publicly accessible EEG-derived dataset, categorized into five original classes, which were restructured as a binary classification task differentiating seizure and non-seizure episodes. The dataset was segmented at the patient level to prevent data leakage, with distinct training and testing sets. A simulated federated learning environment was established with five nodes, incorporating both independent and non-independent data distributions, and executed over fifty communication rounds using the Federated Averaging strategy. A variety of machine learning models, such as Support Vector Machine, Random Forest, Gradient Boosting, and K Nearest Neighbors, were assessed using standardized hyperparameter configurations. Model performance was evaluated using accuracy, area under the ROC curve, confusion matrices, and learning curves. Explanatory power was attained through SHAP and LIME to offer insights into the model's decision-making process. The findings indicate that federated learning can deliver competitive performance while maintaining data privacy, and that explainable methods provide transparency in seizure classification decisions. This study serves as a proof-of-concept evaluation using an EEG-derived dataset, emphasizing the methodological feasibility rather than clinical application. © The Author(s) 2026.",factual,0.7982832618025751,0.6206896551724139,0.7596566523605149,0.7932177531975318,226,240
2-s2.0-105028915937,"With the rapid advancement of informatization, tables have become a fundamental format for representing structured data in documents and are widely utilized across various domains, including healthcare, education, and finance. Table recognition aims to automatically convert table content from images into editable and machine-readable formats, significantly enhancing processing efficiency and accuracy. Despite significant advancements made by convolutional neural network (CNN)-based and Transformer-based approaches, existing methods still face challenges in handling complex table layouts, diverse formats, and high computational costs. To address these challenges, we propose the Spatial Pyramid Pooling?enhanced Multi-modal Linear Transformer (SPPLTR), a novel table-recognition model that integrates spatial pyramid pooling with a causal linear-Transformer framework. SPPLTR effectively captures both structural and textual information in table images through a spatial pyramid context fusion module (SPCF) and a causal linear Transformer, thereby improving the understanding of table structures. Additionally, the model incorporates a multi-head causal linear attention (MHCLA) mechanism with automatic mixed precision (AMP) support, enabling more efficient and stable inference. Extensive experiments conducted on the PubTabNet dataset demonstrate that SPPLTR achieves state-of-the-art (SOTA) performance, surpassing most existing models across various evaluation metrics. The proposed model offers a promising solution for table recognition tasks and lays the groundwork for further advancements in structured document understanding. The code for SPPLTR will be made publicly available at https://github.com/Zhanxin-Xin/SPPLTR. © The Author(s) 2025.",llama-3.1-8b-instruct,"The proliferation of digital documents has led to an increased reliance on tables as a fundamental format for structured data representation across various sectors, including healthcare, education, and finance. However, the conversion of table content from images into editable and machine-readable formats remains a challenging task, hindering processing efficiency and accuracy. Current approaches, such as those based on convolutional neural networks (CNNs) and Transformers, have made significant strides but still struggle to address complex table layouts, diverse formats, and high computational costs. To address these limitations, we introduce the Spatial Pyramid Pooling-enhanced Multi-modal Linear Transformer (SPPLTR), a novel table recognition model that integrates spatial pyramid pooling with a causal linear Transformer framework. The proposed model incorporates a spatial pyramid context fusion module to capture both structural and textual information in table images, and a causal linear Transformer to enhance understanding of table structures. Furthermore, SPPLTR incorporates a multi-head causal linear attention mechanism with automatic mixed precision support, facilitating efficient and stable inference. Experimental results on the PubTabNet dataset demonstrate that SPPLTR achieves state-of-the-art performance, outperforming existing models across various evaluation metrics. Our model presents a promising solution for table recognition tasks and lays the groundwork for future advancements in structured document understanding.",factual,0.7280898876404494,0.5598194130925508,0.647191011235955,0.6719582155998116,236,209
2-s2.0-105028915937,"With the rapid advancement of informatization, tables have become a fundamental format for representing structured data in documents and are widely utilized across various domains, including healthcare, education, and finance. Table recognition aims to automatically convert table content from images into editable and machine-readable formats, significantly enhancing processing efficiency and accuracy. Despite significant advancements made by convolutional neural network (CNN)-based and Transformer-based approaches, existing methods still face challenges in handling complex table layouts, diverse formats, and high computational costs. To address these challenges, we propose the Spatial Pyramid Pooling?enhanced Multi-modal Linear Transformer (SPPLTR), a novel table-recognition model that integrates spatial pyramid pooling with a causal linear-Transformer framework. SPPLTR effectively captures both structural and textual information in table images through a spatial pyramid context fusion module (SPCF) and a causal linear Transformer, thereby improving the understanding of table structures. Additionally, the model incorporates a multi-head causal linear attention (MHCLA) mechanism with automatic mixed precision (AMP) support, enabling more efficient and stable inference. Extensive experiments conducted on the PubTabNet dataset demonstrate that SPPLTR achieves state-of-the-art (SOTA) performance, surpassing most existing models across various evaluation metrics. The proposed model offers a promising solution for table recognition tasks and lays the groundwork for further advancements in structured document understanding. The code for SPPLTR will be made publicly available at https://github.com/Zhanxin-Xin/SPPLTR. © The Author(s) 2025.",gemma-2-9b-it,"The increasing digitization of information has led to a surge in the use of tables as a primary format for structured data representation across diverse fields.  Table recognition technology, which automates the conversion of table content from images to machine-readable formats, is crucial for enhancing data processing efficiency and accuracy. While convolutional neural networks and Transformer-based approaches have made significant strides in this area, challenges remain in handling complex table layouts, diverse formats, and computational costs.  This study proposes SPPLTR, a novel table recognition model that integrates spatial pyramid pooling with a causal linear Transformer framework. SPPLTR leverages a spatial pyramid context fusion module and a causal linear Transformer to effectively capture both structural and textual information within table images.  Furthermore, the model incorporates a multi-head causal linear attention mechanism with automatic mixed precision support, enabling efficient and stable inference.  Evaluations on the PubTabNet dataset demonstrate that SPPLTR achieves state-of-the-art performance, outperforming most existing methods across various evaluation metrics. This research presents a promising solution for table recognition tasks and paves the way for advancements in structured document understanding.",factual,0.6793349168646081,0.4677804295942721,0.5890736342042755,0.5587665400286734,236,185
